"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R5P1TAZDRYHT2",1,176,215,"N","N"
"R2U24CLB3MMQL9",1,74,81,"N","Y"
"R9NYVIVDECZEX",1,38,42,"N","N"
"R2B5UWZCBOBLHM",5,23,24,"N","Y"
"R2ON4OBVN2BZWV",5,64,79,"N","Y"
"RYTT7PJ8Z36Q1",5,24,24,"N","Y"
"R2OLE88LJWI96I",1,17,20,"N","Y"
"RRRUOH1GOCINZ",5,59,60,"N","Y"
"RVU39YWJWA0KV",3,36,42,"N","Y"
"RE6B07NHZIBQ3",1,25,33,"N","N"
"R3LGAGNBO6N7YE",3,113,118,"N","Y"
"R3KXCWWNXZRVTT",1,39,42,"N","Y"
"RYHLH0W4L8WFT",5,37,39,"N","N"
"R2Z3WGMOQ8W10X",2,18,21,"N","Y"
"R2TQRT0LFLP8QG",5,27,27,"N","Y"
"R14O2S1WXZYIGU",2,32,44,"N","Y"
"R58GHRP6P0DHH",5,32,37,"N","N"
"R18T6UJT2NDBDF",5,199,206,"N","N"
"R2CJDZHNANOO0S",2,28,29,"N","N"
"R3R1T7N4CZEHZ",4,52,55,"N","Y"
"R31G6MQI1BFPP9",4,18,20,"N","Y"
"R2X1SP0DZDK8QH",5,20,22,"N","Y"
"R1DLUA0D2IUBBH",5,20,22,"N","Y"
"R171ATEJS1H2EO",2,156,159,"N","N"
"R3I0HU64VBSVT2",4,86,104,"N","N"
"R2QKNO6TJQAD8C",5,27,31,"N","Y"
"RE9J1D93UX5LE",1,16,24,"N","Y"
"R3U3MZGTNVR4MT",5,89,91,"N","Y"
"R1502PF00PDKUC",5,34,38,"N","Y"
"R3DF5S0JTJK02N",5,121,144,"N","N"
"R2YXMCM9XZVNQR",5,27,28,"N","N"
"R38P9MYRTMC6U6",1,12,24,"N","N"
"R2Y7727L3U70VB",5,151,154,"N","Y"
"R19L5I7I07DGW9",5,102,114,"N","Y"
"R25JWF33TRUW24",3,30,32,"N","N"
"R1PBZK0QWHWNVW",3,66,80,"N","Y"
"R13OWF2OTIFW3V",1,20,22,"N","Y"
"R2TV0RVZK6SKLS",5,19,23,"N","Y"
"R2WO6BA620272M",5,34,44,"N","Y"
"R1K14U9LVJKJ96",3,22,24,"N","Y"
"R2T6XS00TQP339",5,20,22,"N","N"
"R2M1MEJ2A7N4JK",3,21,25,"N","Y"
"R28QVYLCRTIDX",2,24,27,"N","Y"
"RM1440PYMBY1J",4,37,45,"N","Y"
"R1AMKLQZDSMWRD",5,18,23,"N","Y"
"RPQ52L3Q4XI8U",5,34,34,"N","Y"
"R1OAML9R85RSA4",3,30,42,"N","N"
"R27B5XN8WWF1VJ",4,22,35,"N","Y"
"R3LVOWLGWM3Z9W",2,30,30,"N","Y"
"R29TRV9WAON4UW",1,32,42,"N","N"
"R2H552GWV3L7YM",1,16,25,"N","Y"
"R3QQMROKFIAWSJ",5,30,35,"N","N"
"R1V3WHGRREQXDH",5,30,36,"N","Y"
"RPX3TTQLGOK4H",5,24,26,"N","N"
"RBLWS2WWG0IKG",5,126,132,"N","N"
"RMTGMHHIC07CI",5,40,40,"N","Y"
"R23SRKXSUARVFA",1,22,31,"N","Y"
"R2NHN6PI3RDUQF",4,25,34,"N","Y"
"R21PGT32FRHTPM",3,27,32,"N","N"
"R1DPMTOH5TZ8P3",5,27,34,"N","Y"
"R1MTON467YBQPC",5,31,31,"N","N"
"RY47V6GR0H7YC",5,40,41,"N","N"
"R3EAO459C1KYWB",2,28,33,"N","Y"
"R3PIGOQ7VO5PSK",2,50,61,"N","Y"
"RM04V87FHCCPG",5,17,24,"N","Y"
"R2LJ0OZ0CKHISU",5,48,50,"N","N"
"RTJZRNOEHP1ZD",1,17,21,"N","Y"
"RBIWACWUPMRZ3",5,28,29,"N","Y"
"R285LXNG1L5EHF",5,33,38,"N","Y"
"R2W81H4JDA0XG6",4,108,129,"N","N"
"R2PTH1PHTUIZ2U",5,53,56,"N","Y"
"R166CV99EI88J4",1,20,25,"N","Y"
"R1ZCDZXNDPPTCS",5,27,29,"N","Y"
"R2QY5DVWAN7M48",1,41,48,"N","N"
"R3M203OSFDNO71",1,16,24,"N","N"
"R2BC2UO80HXK3B",2,86,108,"N","N"
"R2AYA5Y3Z86801",5,20,21,"N","Y"
"R3IDS0JKNPX1V2",5,49,51,"N","Y"
"R1T8U54Z2ZH58T",3,26,31,"N","N"
"R13XQ9R5A4WHR5",5,24,24,"N","Y"
"R24D5868VSOBQO",5,38,44,"N","Y"
"RLAP4W58IJHV9",3,30,34,"N","Y"
"R18LHAXJENB0V7",5,20,22,"N","N"
"R2BJRQ006JSAJ3",1,14,25,"N","N"
"RZVQQIDQBRV48",1,84,132,"N","N"
"R3N8ANZ2228A76",5,21,30,"N","Y"
"R2JI0USU85S0SQ",5,105,137,"N","Y"
"R3BYOOG8NWIK92",1,19,30,"N","N"
"R2ML9G0631K235",5,100,105,"N","Y"
"R1CTH5K86XLUBD",1,184,227,"N","N"
"R2K9X59CHEQ8VK",5,15,22,"N","N"
"R2U227JZAFGXF2",5,18,20,"N","Y"
"R21AX9GP0D9931",5,28,28,"N","Y"
"R2JLTTGXPQVUSZ",5,31,35,"N","Y"
"RM5F7JJGGNBQB",5,20,21,"N","Y"
"RAGTFX4PQJAS1",3,32,35,"N","Y"
"R3EPX6WNWZEBAR",5,37,42,"N","Y"
"R238QQGW5FAM5A",5,38,39,"N","Y"
"R388F3O37P4E7A",5,39,44,"N","Y"
"R1MDOI7G8CJX6H",2,202,220,"N","Y"
"R2OAJLTLX7PYD5",1,40,40,"N","Y"
"R1JKJTIFCJR0K3",5,96,98,"N","Y"
"R3CF1S0VAF71P5",5,52,56,"N","Y"
"RBR3HRU4V3L1N",5,63,68,"N","Y"
"RIJ870OWE1Y1S",5,44,46,"N","Y"
"R2GX6OWSA2C1PG",5,19,24,"N","N"
"RH9KLH4835SJO",1,15,26,"N","N"
"R1WAM4JGT3Y0N8",5,47,49,"N","Y"
"R10IVXE164ZYVY",1,26,36,"N","N"
"R33A3YQLAN04F7",5,73,81,"N","Y"
"R4LA1EC9ORFE6",5,39,40,"N","Y"
"R1PUZ4H1FSKSIQ",1,16,21,"N","Y"
"R2FXK4M89JW0KQ",1,13,25,"N","N"
"R2ED6EF60YE0OU",5,47,61,"N","N"
"REZZCUSYW4LD6",1,38,53,"N","Y"
"RT3WSL9R4YHPX",5,20,21,"N","N"
"R25Q0Y4WSCMU5B",1,21,23,"N","Y"
"R2EMUHLD6QELHW",5,85,102,"N","N"
"R1WCBTRIGP7NB3",1,12,21,"N","N"
"R1WVUZS5ZBMN3S",1,20,21,"N","N"
"R1E9F5UKGM91KV",5,20,20,"N","Y"
"R7HZ6WO6C74LE",3,23,23,"N","Y"
"R2KIDOSHRKASE",1,49,58,"N","Y"
"R38TFW0NI6Y6KT",3,28,32,"N","Y"
"RRS4JPRPN7H0N",1,28,35,"N","N"
"R1VCZZ10LOJRMK",5,27,30,"N","N"
"RRRFD7QK5Z4KI",5,22,23,"N","Y"
"R3UN3GDK6XQR13",5,19,20,"N","Y"
"R1C50MNPV678KF",3,19,23,"N","Y"
"RP50XLWKL2IEZ",1,32,36,"N","Y"
"R3JQJWN3IYI464",5,27,29,"N","Y"
"R3JKUIBT0I4GQ8",5,31,32,"N","Y"
"R2JQ6NDHM4HI97",1,33,46,"N","Y"
"R29P4A4HT6J1VQ",1,35,39,"N","N"
"R37FK79B2BVP6K",5,42,52,"N","N"
"RZP9LBF95AEHO",3,56,58,"Y","N"
"RBJONQD784TY4",5,34,39,"N","Y"
"R7U9NBNIPRNV0",1,43,50,"N","Y"
"R2K1KZYQRRB8E3",5,23,23,"N","Y"
"R1VPZSUHKE55IZ",5,26,27,"N","Y"
"R21FVQDT54922Z",5,64,65,"N","Y"
"R1CYR4ANXY3SZP",1,48,48,"N","N"
"R2J5ADAT5ZB4JH",5,35,36,"N","Y"
"R3S5Q1KMNADHQ6",5,31,34,"N","Y"
"R3JPKZPR37YNS3",5,23,24,"N","Y"
"R2UKKB3G4YRV44",1,17,24,"N","Y"
"R1NTR0ZGNN6FN0",5,16,26,"N","N"
"R1H1S2TBEIBAQV",5,21,25,"N","N"
"RQTPCTT2TKM2R",5,24,31,"N","N"
"R8WHN0E2FFQXE",2,28,33,"N","Y"
"RRSP5LML8FCR1",5,36,50,"N","N"
"RB8N76S29JLWS",3,127,154,"N","N"
"RWSVBBGH5A5A2",2,25,25,"N","N"
"R1M183YWOWU294",1,26,36,"N","Y"
"R38J2S720ST8G0",5,50,55,"N","Y"
"R3CWGYJ3CXRD7Q",5,20,21,"N","N"
"R3J4958NQGB899",1,49,52,"N","N"
"R1NY8Q7LXL6SKN",5,29,33,"N","Y"
"R818X63PMQHUM",5,37,47,"N","Y"
"R1R00YOA2R7HOG",1,23,25,"N","N"
"R20C73TR64CA95",1,18,23,"N","Y"
"R3FG6VVHVSPX7B",5,36,37,"N","N"
"R2JMG8YI55VAKG",3,20,23,"N","Y"
"RO4CWUPHQQY82",5,26,28,"N","N"
"R3DS8MUNVK2AZ",3,40,42,"N","Y"
"R30PNZG2LI3DBU",1,57,63,"N","N"
"R3KXF69ZRG93OJ",5,20,27,"N","Y"
"R2UFITKW25LMIE",5,24,24,"N","Y"
"R3EBW45SQ7AA7B",1,15,28,"N","Y"
"R3TZCFP6PKVSP0",5,22,22,"N","Y"
"R1XITT55Q4O7N0",4,132,133,"N","Y"
"RJ6N3502ID266",5,32,40,"N","Y"
"R3QNSXH6AX57QI",5,22,22,"N","Y"
"R3DM5N59QCCQR9",1,21,24,"N","Y"
"R2AMPJJKVACWXM",1,16,22,"N","Y"
"R16NOE3K6VYXSH",5,26,27,"N","Y"
"R1M2YSIKOA0GL",2,29,32,"N","Y"
"R29IKLL53RBZ7X",2,27,37,"N","Y"
"R2PN4DRJGTXVW8",1,30,31,"N","N"
"R23KG9HTMJDEHM",5,42,49,"N","Y"
"R24CA0TF49YCR8",1,57,63,"N","N"
"RJ552AJFLOFHJ",5,132,172,"N","N"
"R2GYU8K72AWDIZ",4,27,29,"N","Y"
"R3HLSQS1HYKG38",5,16,24,"N","N"
"R1KI82X5JJXLZP",2,20,20,"N","Y"
"RUZ9TP0JI8SWF",5,96,120,"N","N"
"R23PITQG9QL756",5,44,45,"N","Y"
"R2LJJQNBQ56LKC",5,34,37,"N","Y"
"R20SXLPSKT1J0W",5,22,23,"N","Y"
"R2LJO159SZWA0P",5,35,35,"N","Y"
"R1UPSBD1AEXCC5",3,12,23,"N","Y"
"R2RTOGG2KKI7L5",5,29,29,"N","Y"
"R9VKESXUX90IY",2,15,20,"N","N"
"R130MMXBA60DFC",5,40,58,"N","Y"
"R313ZS7QVX59YG",1,24,32,"N","N"
"R1ADW7YRJQ0O1M",5,24,28,"N","Y"
"ROG7QUWF5MWF3",1,114,122,"N","Y"
"RR18BWN3NRT8Y",1,40,47,"N","Y"
"R3LANSN2HRXXKU",5,110,138,"N","N"
"R1PLN1OXR44PEP",5,29,30,"N","Y"
"RTRPOKHMME0XP",5,54,56,"N","Y"
"R3Q9WJ0KD7YV3R",5,60,61,"N","N"
"R1HBZTWU1HNUYK",1,14,23,"N","N"
"RA39SP510BTXM",2,16,21,"N","Y"
"RK4UQXJ0AE5TN",5,22,24,"N","Y"
"R3HED3HBJQJOU1",1,17,20,"N","Y"
"R2DX2ZAVQXU42W",5,37,42,"N","Y"
"R3L2NPVV6S1FB",3,100,107,"N","Y"
"RY11N3XJ35XI8",5,173,211,"N","Y"
"RMGHHKYBXDR6I",5,47,50,"N","Y"
"R3NO5B5S4XACC0",5,15,23,"N","N"
"RR4G9P513FRI1",1,22,24,"N","Y"
"RSSH8C3L49P2S",5,26,29,"N","Y"
"R1U3OP0D58ACVL",3,163,175,"N","Y"
"R1FORKAY6W1Z97",5,79,80,"N","Y"
"R5GCOCXBV246F",5,38,41,"N","Y"
"R48K6KX0BNS7O",1,13,21,"N","Y"
"R1E0N95M4748ME",1,24,27,"N","Y"
"R3RKOJM2EEVZJN",5,22,23,"N","Y"
"R2NPHAHAO8ORAU",1,31,41,"N","N"
"R1EA8G6P6JF6QY",1,21,24,"N","Y"
"R282QEVAUU5QW1",5,14,23,"N","N"
"R2H794MCDGV1J2",1,45,47,"N","Y"
"RTKY1N1MCXVXP",5,20,21,"N","Y"
"R15VGG1G5PYRER",5,43,44,"N","N"
"R1GZRJM8WOURPU",5,21,22,"N","Y"
"RDYI5KKNI5BAK",3,27,28,"N","Y"
"R1RHRUIOFA8JK5",1,24,25,"N","Y"
"R3ONQ6SDS5HTYD",2,16,23,"N","Y"
"RX4A9695CGEV9",5,22,23,"N","Y"
"R3BHBKWLAHUKLM",5,37,45,"N","Y"
"R1TS0T8W2NESG8",1,33,36,"N","Y"
"R2LHZAKPLFBTPZ",5,27,33,"N","Y"
"R1OL5ZKVX6Q1EY",5,27,28,"N","Y"
"RTXI9IY1LRWAQ",1,35,46,"N","N"
"R1Q4T7LOS2MDFB",5,54,55,"N","Y"
"R21IKU070QJF2G",1,26,27,"N","Y"
"R364MJ3MV7TDAM",1,22,31,"N","Y"
"RFH1X4GWQF165",4,68,71,"N","N"
"RNSELBFLIL7EX",1,84,85,"N","Y"
"R2HNY5EENHQQSR",1,24,28,"N","Y"
"R288CC4V0PBD1D",5,80,86,"N","Y"
"R2LJP87JZ1LPMW",1,17,22,"N","Y"
"R3LME7OR2934V4",5,51,54,"N","Y"
"R67M9TFCOR6X7",1,71,73,"N","Y"
"R1GTZLINPC6U9H",3,35,37,"N","Y"
"ROZE6GU2BO07B",5,32,32,"N","Y"
"R2DT7BNSR7HEVB",3,16,26,"N","Y"
"RJDWS5TC6EXIR",5,18,21,"N","Y"
"R2UC5FDZJBNMII",2,17,20,"N","Y"
"RFJ9Y9YKOE6J1",5,45,49,"N","Y"
"R1O1B5VI8YYSMX",5,90,123,"N","N"
"R1588A8P6TX5ZT",1,19,20,"N","Y"
"R1RONPDSIA4W7J",5,25,27,"N","Y"
"R2XGBGMHS5D1O9",3,19,21,"N","Y"
"R17B9IJ11BM0SZ",5,17,20,"N","N"
"R12WTRKG3ZC5AS",3,39,42,"N","Y"
"RHE6JJB9Z8S4O",5,36,37,"N","N"
"R2ANDCYKR1S44Y",1,34,34,"N","Y"
"R1JVANWQK7OXHO",1,29,32,"N","Y"
"R3FK57M2FLJVNW",3,58,63,"N","Y"
"R1K06QDNEKQZUK",4,37,41,"N","Y"
"R2ZEUMS0ZCM3ZW",1,32,34,"N","Y"
"R25ZEF5ZJP8K8W",5,49,55,"N","Y"
"R79DSMB39V3K6",5,26,27,"N","N"
"R211FJPMI4PRQE",2,85,96,"N","Y"
"RI9WKVX0LYGG4",4,23,27,"N","N"
"R3K5FNO33PVSQD",2,15,26,"N","N"
"R2529EB95M9OHQ",5,18,23,"N","N"
"RG78VORXYT7ZF",5,17,25,"N","N"
"R3DGW5MNAK1OCG",1,32,60,"N","N"
"R2I198PCIC1ZXQ",5,20,23,"N","N"
"R6963U0KO08GJ",5,19,26,"N","Y"
"R2WH3XR41NQ2QM",5,121,146,"N","Y"
"R13FV88A84EZYU",5,14,20,"N","Y"
"R1G8V2ZZL0K0A7",5,40,45,"N","Y"
"R2SM0X9H3J74KI",1,13,21,"N","N"
"RKOQHF1OMPEE4",1,21,22,"N","Y"
"R99SG163KU4PO",5,33,37,"N","Y"
"R3L2THAP3TZM6Q",5,30,40,"N","Y"
"R1HLHUVNLMUGQQ",1,61,72,"N","N"
"R3AGL0FU1TD5MC",5,24,24,"N","Y"
"R2ORNCUV2B4ZK",1,17,25,"N","Y"
"R2ANYSEIPKRWEH",1,350,405,"N","Y"
"R1WZ5FFO1ETHS6",5,23,23,"N","Y"
"R3PXJ4MGZCG5MH",5,49,51,"N","Y"
"R2LZX3MD9MATV0",5,42,50,"N","N"
"R3KHVA64FFI65K",4,24,27,"N","Y"
"R3HTIXR05TWUP1",5,21,23,"N","Y"
"R2VOSDBIOY4PWT",5,29,35,"N","Y"
"R2U32EHLYWQPKN",5,55,75,"N","N"
"R2530UM325AENE",1,15,23,"N","Y"
"R2N5CH5WS100AL",5,23,23,"N","Y"
"R1P6BT1AMA0HJV",5,30,30,"N","Y"
"R11FKOUAYSQI5K",5,30,30,"N","Y"
"R3RSZ6VOM15NPO",5,176,245,"N","Y"
"RJQ9950EWTBCK",5,29,34,"N","N"
"R2627HLMFXH7RW",5,20,21,"N","Y"
"R1GCS17UYU3OUJ",5,23,24,"N","Y"
"R1IDH01NR2XNP7",5,61,62,"N","Y"
"R3RGNK11I8W2WG",1,28,41,"N","Y"
"R23DXKB1IDLF7S",4,37,41,"N","Y"
"R1UEZ9BOS54NXT",1,30,30,"N","Y"
"RH3SQDDXDXZ5O",3,24,24,"N","Y"
"R12ZLVCIY6UFRC",1,34,38,"N","Y"
"R3DJTPCAUXCS7W",5,33,34,"N","Y"
"R2I3PZ180NXPE8",1,23,32,"N","N"
"R2BUNB8116J0YP",5,59,61,"N","Y"
"R2Z228HJEBHARF",5,24,25,"N","Y"
"R3EGQ7KE8UOQ7H",1,19,21,"N","Y"
"R2P8FPW7E5GU8R",1,12,21,"N","Y"
"R1TCXOKA5AS1Y7",5,22,23,"N","N"
"R25P6RIIAA9YG0",3,61,92,"N","N"
"RZ9HX8J0LAM5T",5,24,26,"N","Y"
"R1NG6QAH9I5TL1",5,32,33,"N","Y"
"R2JJRYP5EYJJPB",1,22,27,"N","Y"
"RDUTRFDFQ5JXZ",5,23,28,"N","N"
"R337WFJ9ZQO3AZ",5,192,195,"N","Y"
"R209QQ1M45WQ7C",2,34,36,"N","Y"
"R5KF9JYXUEX42",5,21,21,"N","Y"
"R1M829N4YI51OA",5,104,116,"N","N"
"R2VK69S8U1FV0O",5,30,38,"N","Y"
"R1B74682OWH7MY",1,32,33,"N","Y"
"R2TGWW86NIL5ZC",1,19,20,"N","Y"
"R3W8JLBC1PISK",1,33,35,"N","Y"
"R2ZH1XOC4Q9NK0",5,21,22,"N","Y"
"R3JK2QF3TIIH6Y",1,22,22,"N","Y"
"R2BIR3LQYNAWGD",1,18,21,"N","Y"
"R1QOC5SSWYJ7NE",5,19,23,"N","N"
"R1Q09XJR0JKIKX",5,20,31,"N","Y"
"R1GNZEGLU4T6HY",2,22,23,"N","Y"
"R2DGR645B4YNYA",1,31,32,"N","Y"
"R2MLBJ5JYHVCZL",1,35,48,"N","N"
"R75EEJ74HYC9",1,14,20,"N","Y"
"REWYSUF141OFM",5,31,35,"N","Y"
"R16SOH50U0NJPC",1,46,52,"N","N"
"R2GWQNVEB0VCS1",1,50,60,"N","Y"
"R3C7WQ7EA98QF2",5,42,47,"N","Y"
"R2TO6O72ESCY15",5,92,94,"N","N"
"RTVJFICRFSS7M",3,40,44,"N","N"
"R3OE0FPRDG45WZ",5,27,29,"N","Y"
"R5NZVFRX8MH2F",4,27,29,"N","N"
"R3E8U445OR49SD",5,40,43,"N","N"
"R22U0AROHPGTBJ",5,35,39,"N","N"
"R1CK46TEG6Y9SD",1,22,25,"N","Y"
"RJ632C2O3C2NY",5,26,29,"N","Y"
"R3NS0P3B7M0XK9",5,22,22,"N","Y"
"RPFRDYV285KEX",5,19,22,"N","N"
"RULHNA8RCTHGL",1,90,96,"N","Y"
"RFEJ902V40PEI",5,25,29,"N","Y"
"R3VSX4I3ZEA3DC",2,36,37,"N","N"
"R3MSHYPZ73FFGX",5,36,38,"N","Y"
"R2TKQB26RE4D1M",5,877,973,"N","N"
"R15TA6ELOYM4D5",5,34,38,"N","Y"
"R1ZKPAKL03J8RG",1,22,26,"N","Y"
"R3HU6CK7UZP5WB",1,21,29,"N","N"
"R2JSXR8KIE01N4",5,17,24,"N","Y"
"R3AZKC5WW5JWXP",1,15,20,"N","N"
"R2UQ0Q2CZ6OP66",4,31,33,"N","Y"
"R2H42I1AZ1MHA8",5,28,30,"N","Y"
"R14U7E27LY5C9T",5,96,98,"N","Y"
"R2CTOY4E3KXTNI",5,21,24,"N","Y"
"R3V4JM07Y24N3K",1,38,44,"N","Y"
"R1OOLNDR0TDQGN",1,198,208,"N","Y"
"R2OH1ASMQZL2R3",5,26,29,"N","N"
"R2URQ7TCZS61LY",1,27,35,"N","N"
"R2NKWH1ZUD83I6",5,64,82,"N","Y"
"R2VWJ67MON0DCK",5,95,110,"N","N"
"RRT7R5SYPGOEF",3,44,45,"N","N"
"R12NEUQ1KZ4BTC",1,25,30,"N","Y"
"R21KGIIC3YJT8F",5,41,43,"N","N"
"R1XX6X2MJ0QLR",5,72,72,"N","Y"
"RJ796WMJLD2ZY",1,20,21,"N","N"
"R3IXS83AZ1P6BR",5,23,23,"N","N"
"R1O5U7AWO2MMQF",4,22,22,"N","Y"
"R20JN8G9NX64Z9",3,30,32,"N","N"
"R1QOPGY5SJLG7P",5,17,20,"N","Y"
"RMGR80KA87KLH",5,34,34,"N","Y"
"R2G4W9ELVMSEUD",2,19,20,"N","Y"
"R1L4XYRPZDD779",5,32,36,"N","N"
"R20OUVVV8KICRZ",5,67,81,"N","N"
"RK9TPYF1CTAO9",1,50,60,"N","Y"
"R2YZ87L3C6KHXI",1,18,23,"N","Y"
"R1ZJNYHXU5ORH5",1,24,32,"N","Y"
"R3EY19HCRH1JE4",5,22,23,"N","Y"
"R176RM9OJ2L3U4",5,26,26,"N","N"
"R3KV4SZ18Z443A",1,43,52,"N","Y"
"R27TA6LKH5P6O2",2,21,25,"N","Y"
"R2CTCDU3UDP0KR",5,108,115,"N","Y"
"R3LHBEUYF4F6PZ",4,36,37,"N","N"
"R1JLW0EJ6LHLVC",1,20,20,"N","Y"
"R2ESFZ2RR95AY8",4,23,23,"N","Y"
"RY8SLQG8LEKRT",5,28,31,"N","N"
"R2X4LPAFJZOLKC",2,57,76,"N","Y"
"R3CWWYXYO23YFY",1,90,108,"N","Y"
"R3RKR9D4DDWD9T",4,48,49,"N","N"
"R3SVPB0OVLSRQ6",1,40,42,"N","N"
"REF13O1M2P6D3",5,22,25,"N","Y"
"R2HPQ0L1XJQ8JA",5,65,69,"N","Y"
"RAMXLAEOYRKHG",5,21,24,"N","Y"
"R2TA3N8QQQYZKQ",5,21,22,"N","N"
"R297224BN4RQCK",1,12,20,"N","N"
"RXS9XNTLH2SO1",5,18,24,"N","N"
"R1TINVL0MY9DLN",4,26,29,"N","N"
"R2ZXNSJZA1SNMZ",5,23,25,"N","Y"
"R272FTDYX29VG8",5,18,22,"N","N"
"R2214WX4BST9RY",3,23,33,"N","Y"
"R5YKV0F376YXT",5,33,37,"N","Y"
"R349Q31C1ZU6DK",1,23,29,"N","N"
"R1N6NFSK2DDZ6S",5,49,61,"N","N"
"R202M8SBNA1QSM",5,39,52,"N","Y"
"R1WAZYTZY9L1WK",5,185,196,"N","Y"
"R24JW4HTYEAHOQ",3,21,23,"N","Y"
"R1YRL08UQGV2OZ",1,18,24,"N","N"
"RUAXQ6XZXQIH",3,24,25,"N","Y"
"R2PNOFF0F85FYD",5,24,25,"N","Y"
"R3LFOPG71CX7TV",5,15,21,"N","N"
"R2M0J9NVCV7YHB",5,61,61,"N","Y"
"RR9YVK98YC86H",5,19,26,"N","Y"
"R24CWXMFD17K9C",2,24,27,"N","N"
"R1DT8JDZZYAMDY",3,26,28,"N","N"
"R3N5O99XZ4ILZK",5,30,30,"N","Y"
"R1U6O8IL0IWWRM",5,23,25,"N","Y"
"R2V5GTYDQO8G2S",5,16,20,"N","Y"
"RQ4ONNNI4LQ53",5,39,41,"N","Y"
"R1XR9DL5FJ7I91",5,34,37,"N","N"
"R2T8UFJ0E481V2",5,22,26,"N","Y"
"R1ESYDC1II9W7C",1,25,25,"N","Y"
"R3LULASPY29GJ3",5,91,114,"N","N"
"R2U020GZ6GQ0C9",1,111,147,"N","N"
"R2R0XVDDOVO6DY",5,107,110,"N","N"
"R3JC1CWFZ39I4M",1,36,44,"N","N"
"R2FA61WNZ0EYEV",3,19,20,"N","N"
"RVN2WAJ98M6D5",5,43,65,"N","N"
"R1BRHGV7CTQ2MF",1,14,22,"N","N"
"R3UKDNRVBRTNU",5,19,24,"N","Y"
"RH3YZ57EUR5QX",1,50,58,"N","Y"
"R2N4KUI9UVXD3B",1,17,20,"N","Y"
"RMTDDXMYZ5MV4",5,30,33,"N","Y"
"R39PUKHZ3D4XAM",5,16,21,"N","N"
"R2GB2S83UVUFXJ",5,23,24,"N","N"
"R3C08G1MYH11UF",5,29,30,"N","N"
"R1756WXHD38O9U",3,26,28,"N","Y"
"R1IN0QDDWZXPVL",1,13,25,"N","N"
"R1F7MD264AFLCI",5,22,27,"N","Y"
"R13OH2ZDQFOOOC",5,27,30,"N","Y"
"R1RIO6VDEVIOX9",5,57,67,"N","Y"
"RCF3PDJF6D2AP",5,24,24,"N","Y"
"RO2X47X9VKU5S",5,39,43,"N","Y"
"R33NWAA7ELUS12",4,18,20,"N","N"
"R2LT73SAS4CIJC",5,21,26,"N","Y"
"RCRSM6RGHS64S",5,18,28,"N","N"
"R33EG7T12BL9H0",5,28,28,"N","Y"
"RVTOYJME5B14",5,20,24,"N","Y"
"R1EU9C00N98QQ",5,22,22,"N","Y"
"R1GVVSNCBJGXES",5,30,32,"N","N"
"ROYJHB1W6PE5C",2,88,94,"N","Y"
"RRD9VC7YNRW3N",5,161,170,"N","Y"
"R1RCDVYI0DUWJO",3,144,159,"N","Y"
"R1N83STSF3NUM8",2,22,26,"N","N"
"R2UNW7W4SKVCOB",5,108,120,"N","Y"
"R2IA3VB522F90D",5,24,26,"N","Y"
"R18A2L6P38PB1K",5,30,33,"N","Y"
"R1I4SUDCK52KXG",5,23,28,"N","N"
"RHRRXKAH9KTQI",5,18,21,"N","Y"
"R22LQB3V7YTW9I",1,23,29,"N","Y"
"R2LHM7ADR04Q4V",2,117,129,"N","Y"
"RHA7098GTNFJN",1,65,88,"N","N"
"R36ZJL0WEKS4WW",5,16,20,"N","Y"
"R2UH50E2GW9HPE",5,32,33,"N","Y"
"R20HW42Q39LWBE",5,39,55,"N","Y"
"R39Q5V2F00GJS1",1,39,40,"N","Y"
"R1DE94TMU0E1V0",5,22,24,"N","N"
"R27QHCECRLG6W3",5,103,107,"N","Y"
"R1OM89J7BP8MUZ",1,23,29,"Y","N"
"ROFC3WK058BMN",1,68,78,"N","Y"
"RKQWP870YOZIV",5,27,29,"N","Y"
"R3F303FGZ7A6IX",5,55,65,"N","Y"
"R1NI7VDBXRSU24",2,13,24,"N","Y"
"R2SW3XT231YHBC",2,15,20,"N","Y"
"R34RDIF19MDSX6",5,20,22,"N","Y"
"R2WWBZF5Y4PKA4",5,65,69,"N","Y"
"R2RH3CA4FI2FHX",1,246,307,"N","N"
"R2AIGWCZ2009H4",5,54,56,"N","Y"
"RSMPQTVKTRQPU",5,18,21,"N","Y"
"R1PYJW53HFHF32",1,52,63,"N","N"
"RTSC0OBB6P1YQ",5,20,22,"N","Y"
"R3LEFQXX52UE4L",2,30,32,"N","Y"
"RMG2CQJ29NB1M",5,64,73,"N","Y"
"R1EOP5ZISU18OS",5,27,29,"N","Y"
"R1V656A7XHAXX9",1,31,33,"N","N"
"RFQ9GL6WJKVT5",1,15,22,"N","N"
"R38QVBC8UQZXYV",5,22,23,"N","Y"
"R3QG5A42F9LT39",4,25,27,"N","Y"
"R2YCH3B88FXJH1",4,254,290,"N","N"
"R2ZOS1BEA918F7",1,25,34,"N","N"
"R2PHU636FNLVG9",5,23,24,"N","N"
"R39D1P8L79BK2Q",5,57,58,"N","Y"
"R2HO06LY3H34M",2,33,34,"N","Y"
"RCA50BYSI8AZV",1,12,22,"N","N"
"R334IUCZILU1H9",1,33,35,"N","Y"
"R1DPFADYBP64LX",1,24,34,"N","Y"
"R2EGBS2ISBZMCD",5,27,29,"N","Y"
